10/16/2019
ClinoTest1_10/16/2019
HopeWikoff
Time (d:h:m:s)	NDIR Concentration (ppm)	Temperature (C)	N2 MFC Flowrate (sccm)	NH3 MFC Flowrate (sccm)	289:13:57:14	-0.004	23.619	0.496	0.300
289:13:57:15	-0.004	23.619	0.496	0.300
289:13:57:16	-0.004	23.619	0.496	0.300
289:13:57:17	-0.004	23.615	0.496	0.300
289:13:57:18	-0.004	23.615	0.496	0.300
289:13:57:19	-0.004	23.619	0.496	0.300
289:13:57:20	-0.004	23.619	0.496	0.300
289:13:57:21	19.488	23.612	0.496	0.300
289:13:57:22	-0.004	23.615	0.496	0.300
289:13:57:23	19.488	23.619	0.496	0.300
289:13:57:24	-0.004	23.605	0.496	0.300
289:13:57:25	-0.004	23.608	0.496	0.300
289:13:57:26	-0.004	23.608	0.496	0.300
289:13:57:27	19.488	23.612	0.496	0.300
289:13:57:28	-0.004	23.615	0.495	0.300
289:13:57:29	-0.004	23.615	0.495	0.300
289:13:57:30	-0.004	23.619	0.496	0.300
289:13:57:31	-0.004	23.622	0.496	0.300
289:13:57:32	-0.004	23.632	0.495	0.300
289:13:57:33	19.488	23.632	0.496	0.300
289:13:57:34	-0.004	23.632	0.496	0.300
289:13:57:35	19.488	23.639	0.496	0.300
289:13:57:36	-0.004	23.629	0.496	0.300
289:13:57:37	-0.004	23.639	0.496	0.300
289:13:57:38	-0.004	23.636	0.496	0.300
289:13:57:39	-0.004	23.636	0.496	0.300
289:13:57:40	-0.004	23.636	0.496	0.300
289:13:57:41	-0.004	23.636	0.496	0.300
289:13:57:42	-0.004	23.629	0.496	0.300
289:13:57:43	-0.004	23.632	0.496	0.300
289:13:57:44	19.488	23.629	0.496	0.300
289:13:57:45	-0.004	23.626	0.496	0.300
289:13:57:46	19.488	23.632	0.496	0.300
289:13:57:47	-0.004	23.632	0.496	0.300
289:13:57:48	-0.004	23.629	0.496	0.300
289:13:57:49	-0.004	23.639	0.496	0.300
289:13:57:50	-0.004	23.639	0.496	0.300
289:13:57:51	-0.004	23.639	0.496	0.300
289:13:57:52	-0.004	23.639	0.496	0.300
289:13:57:53	-0.004	23.646	0.496	0.300
289:13:57:54	-0.004	23.650	0.496	4.100
289:13:57:55	-0.004	23.653	0.496	4.100
289:13:57:56	19.488	23.657	0.496	4.800
289:13:57:57	-0.004	23.657	0.495	4.800
289:13:57:58	-0.004	23.660	0.496	4.900
289:13:57:59	-0.004	23.653	0.496	4.900
289:13:58:00	-0.004	23.653	0.496	4.900
289:13:58:01	-0.004	23.660	0.496	4.900
289:13:58:02	-0.004	23.657	0.496	4.900
289:13:58:03	-0.004	23.657	0.496	4.900
289:13:58:04	-0.004	23.660	0.496	4.900
289:13:58:05	-0.004	23.657	0.495	5.000
289:13:58:06	19.488	23.653	0.496	5.000
289:13:58:07	-0.004	23.657	0.496	5.000
289:13:58:08	-0.004	23.660	0.496	5.000
289:13:58:09	-0.004	23.653	0.496	5.000
289:13:58:10	-0.004	23.657	0.496	5.000
289:13:58:11	-0.004	23.653	0.496	5.000
289:13:58:12	-0.004	23.657	0.496	5.000
289:13:58:13	-0.004	23.657	0.496	5.000
289:13:58:14	-0.004	23.660	0.496	5.000
289:13:58:15	-0.004	23.664	0.496	5.000
289:13:58:16	-0.004	23.671	0.496	5.000
289:13:58:17	-0.004	23.664	0.496	5.000
289:13:58:18	-0.004	23.674	0.496	5.000
289:13:58:19	-0.004	23.667	0.496	5.000
289:13:58:20	-0.004	23.667	0.496	5.000
289:13:58:21	-0.004	23.671	0.496	5.000
289:13:58:22	-0.004	23.671	0.496	5.000
289:13:58:23	-0.004	23.674	0.496	5.000
289:13:58:24	-0.004	23.681	0.496	5.000
289:13:58:25	19.488	23.681	0.496	5.000
289:13:58:26	-0.004	23.684	0.495	5.000
289:13:58:27	-0.004	23.691	0.496	5.000
289:13:58:28	19.488	23.698	0.496	5.000
289:13:58:29	-0.004	23.702	0.495	5.000
289:13:58:30	-0.004	23.709	0.496	5.000
289:13:58:31	-0.004	23.712	0.496	5.000
289:13:58:32	-0.004	23.715	0.496	5.000
289:13:58:33	-0.004	23.712	0.496	5.000
289:13:58:34	19.488	23.722	0.496	5.000
289:13:58:35	-0.004	23.719	0.496	5.000
289:13:58:36	-0.004	23.722	0.496	5.000
289:13:58:37	-0.004	23.729	0.496	5.000
289:13:58:38	-0.004	23.726	0.496	5.000
289:13:58:39	19.488	23.733	0.496	5.000
289:13:58:40	-0.004	23.733	0.496	5.000
289:13:58:41	-0.004	23.736	0.496	5.000
289:13:58:42	-0.004	23.736	0.496	5.000
289:13:58:43	-0.004	23.733	0.496	5.000
289:13:58:44	-0.004	23.740	0.496	5.000
289:13:58:45	-0.004	23.747	0.496	5.000
289:13:58:46	-0.004	23.747	0.496	5.000
289:13:58:47	-0.004	23.760	0.496	5.000
289:13:58:48	-0.004	23.764	0.495	5.000
289:13:58:49	-0.004	23.771	0.496	5.000
289:13:58:50	-0.004	23.771	0.496	5.000
289:13:58:51	-0.004	23.774	0.496	5.000
289:13:58:52	-0.004	23.778	0.496	5.000
289:13:58:53	-0.004	23.781	0.496	5.000
289:13:58:54	-0.004	23.795	0.496	5.000
289:13:58:55	-0.004	23.792	0.496	5.000
289:13:58:56	-0.004	23.792	0.496	5.000
289:13:58:57	-0.004	23.792	0.496	5.000
289:13:58:58	-0.004	23.802	0.496	5.000
289:13:58:59	-0.004	23.802	0.496	5.000
289:13:59:00	-0.004	23.798	0.496	5.000
289:13:59:01	-0.004	23.802	0.496	5.000
289:13:59:02	-0.004	23.805	0.496	5.000
289:13:59:03	-0.004	23.798	0.496	5.000
289:13:59:04	-0.004	23.798	0.496	5.000
289:13:59:05	19.488	23.795	0.496	5.000
289:13:59:06	-0.004	23.798	0.496	5.000
289:13:59:07	-0.004	23.795	0.496	5.000
289:13:59:08	-0.004	23.795	0.496	5.000
