10/19/2019
ClinoTestDesorb3_10/19/2019
ZZ
Time (d:h:m:s)	NDIR Concentration (ppm)	Temperature (C)	N2 MFC Flowrate (sccm)	NH3 MFC Flowrate (sccm)	292:15:34:35	155.931	24.735	0.100	0.400
292:15:34:36	155.931	24.739	0.100	0.400
292:15:34:37	155.931	24.746	0.100	0.400
292:15:34:38	155.931	24.746	0.100	0.400
292:15:34:39	155.931	24.742	0.100	0.400
292:15:34:41	175.423	24.739	0.100	0.400
292:15:34:42	155.931	24.732	0.100	0.400
292:15:34:43	175.423	24.735	0.100	0.400
292:15:34:44	175.423	24.739	0.100	0.400
292:15:34:45	175.423	24.735	0.100	0.400
292:15:34:46	175.423	24.739	0.100	0.400
292:15:34:47	175.423	24.746	0.100	0.400
292:15:34:49	155.931	24.749	0.100	0.400
292:15:34:50	155.931	24.749	0.100	0.400
292:15:34:51	175.423	24.763	0.100	0.400
292:15:34:52	155.931	24.763	0.100	0.400
292:15:34:53	175.423	24.759	0.100	0.400
292:15:34:54	175.423	24.770	0.100	0.400
292:15:34:55	155.931	24.780	0.100	0.400
292:15:34:57	155.931	24.784	0.100	0.400
292:15:34:58	155.931	24.784	0.100	0.400
292:15:34:59	155.931	24.791	0.100	0.400
292:15:35:00	136.439	24.797	0.100	0.400
292:15:35:01	155.931	24.801	0.100	0.400
292:15:35:02	155.931	24.801	0.100	0.400
292:15:35:03	155.931	24.815	0.100	0.400
292:15:35:05	155.931	24.811	0.100	0.400
292:15:35:06	155.931	24.811	0.100	0.400
292:15:35:07	155.931	24.818	0.100	0.400
292:15:35:08	155.931	24.822	0.100	0.400
292:15:35:09	155.931	24.825	0.100	0.400
292:15:35:10	155.931	24.822	0.100	0.400
292:15:35:11	155.931	24.818	0.100	0.400
292:15:35:13	155.931	24.811	0.100	0.400
292:15:35:14	155.931	24.815	0.100	0.400
292:15:35:15	155.931	24.811	0.100	0.400
292:15:35:16	155.931	24.804	0.100	0.400
292:15:35:17	155.931	24.808	0.100	0.400
292:15:35:18	155.931	24.804	0.100	0.400
292:15:35:19	155.931	24.804	0.100	0.400
292:15:35:21	155.931	24.815	0.100	0.400
292:15:35:22	155.931	24.818	0.100	0.400
292:15:35:23	155.931	24.818	0.100	0.400
292:15:35:24	155.931	24.825	0.100	0.400
292:15:35:25	155.931	24.825	0.100	0.400
292:15:35:26	136.439	24.822	0.100	0.400
292:15:35:27	155.931	24.832	0.100	0.400
292:15:35:29	155.931	24.829	0.100	0.400
292:15:35:30	155.931	24.822	0.100	0.400
292:15:35:31	155.931	24.832	0.100	0.400
292:15:35:32	155.931	24.832	0.100	0.400
292:15:35:33	155.931	24.822	0.100	0.400
292:15:35:34	155.931	24.829	0.100	0.400
292:15:35:35	155.931	24.829	0.100	0.400
292:15:35:37	155.931	24.835	0.100	0.400
292:15:35:38	155.931	24.839	0.100	0.400
292:15:35:39	155.931	24.839	0.100	0.400
292:15:35:40	155.931	24.842	0.100	0.400
292:15:35:41	155.931	24.839	0.100	0.400
292:15:35:42	155.931	24.842	0.100	0.400
292:15:35:43	155.931	24.856	0.100	0.400
292:15:35:45	136.439	24.863	0.100	0.400
292:15:35:46	136.439	24.867	0.100	0.400
292:15:35:47	136.439	24.870	0.100	0.400
292:15:35:48	136.439	24.877	0.100	0.400
292:15:35:49	155.931	24.870	0.100	0.400
292:15:35:50	136.439	24.884	0.100	0.400
292:15:35:51	155.931	24.891	0.100	0.400
292:15:35:53	136.439	24.894	0.100	0.400
292:15:35:54	136.439	24.884	0.100	0.400
292:15:35:55	136.439	24.898	0.100	0.400
292:15:35:56	136.439	24.894	0.100	0.400
292:15:35:57	136.439	24.905	0.100	0.400
292:15:35:58	136.439	24.905	0.100	0.400
292:15:35:59	136.439	24.908	0.100	0.400
292:15:36:01	136.439	24.918	0.100	0.400
292:15:36:02	136.439	24.925	0.100	0.400
292:15:36:03	136.439	24.929	0.100	0.400
292:15:36:04	136.439	24.936	0.100	0.400
292:15:36:05	136.439	24.943	0.100	0.400
292:15:36:06	136.439	24.949	0.100	0.400
292:15:36:07	136.439	24.956	0.100	0.400
292:15:36:09	136.439	24.967	0.100	0.400
292:15:36:10	136.439	24.974	0.100	0.400
292:15:36:11	136.439	24.974	0.100	0.400
292:15:36:12	155.931	24.981	0.100	0.400
292:15:36:13	136.439	24.981	0.100	0.400
292:15:36:14	136.439	24.994	0.100	0.400
292:15:36:15	136.439	24.998	0.100	0.400
292:15:36:17	136.439	25.012	0.100	0.400
292:15:36:18	136.439	25.012	0.100	0.400
292:15:36:19	136.439	25.015	0.100	0.400
292:15:36:20	136.439	25.015	0.100	0.400
292:15:36:21	136.439	25.025	0.100	0.400
292:15:36:22	136.439	25.025	0.100	0.400
292:15:36:23	136.439	25.039	0.100	0.400
292:15:36:25	136.439	25.043	0.100	0.400
292:15:36:26	136.439	25.063	0.100	0.400
292:15:36:27	136.439	25.067	0.100	0.400
292:15:36:28	136.439	25.077	0.100	0.400
292:15:36:29	136.439	25.088	0.100	0.400
292:15:36:30	136.439	25.095	0.100	0.400
292:15:36:31	136.439	25.091	0.100	0.400
292:15:36:33	136.439	25.101	0.100	0.400
292:15:36:34	136.439	25.119	0.100	0.400
292:15:36:35	136.439	25.126	0.100	0.400
292:15:36:36	136.439	25.143	0.100	0.400
292:15:36:37	136.439	25.157	0.100	0.400
292:15:36:38	136.439	25.160	0.100	0.400
292:15:36:39	136.439	25.174	0.100	0.400
292:15:36:41	136.439	25.202	0.100	0.400
292:15:36:42	136.439	25.215	0.100	0.400
292:15:36:43	136.439	25.233	0.100	0.300
292:15:36:44	136.439	25.240	0.100	0.300
292:15:36:45	136.439	25.250	0.100	0.300
292:15:36:46	136.439	25.264	0.100	0.300
292:15:36:47	136.439	25.285	0.100	0.400
292:15:36:49	136.439	25.312	0.100	0.400
292:15:36:50	136.439	25.326	0.100	0.400
292:15:36:51	136.439	25.336	0.100	0.300
292:15:36:52	136.439	25.357	0.100	0.400
292:15:36:53	136.439	25.357	0.100	0.400
292:15:36:54	136.439	25.378	0.100	0.400
292:15:36:55	136.439	25.385	0.100	0.400
292:15:36:57	136.439	25.416	0.100	0.400
292:15:36:58	136.439	25.426	0.100	0.400
292:15:36:59	136.439	25.436	0.100	0.400
292:15:37:00	136.439	25.457	0.100	0.400
292:15:37:01	136.439	25.471	0.100	0.400
292:15:37:02	136.439	25.492	0.100	0.300
292:15:37:03	136.439	25.499	0.100	0.300
292:15:37:05	136.439	25.537	0.100	0.400
292:15:37:06	136.439	25.557	0.100	0.300
292:15:37:07	136.439	25.575	0.100	0.300
292:15:37:08	136.439	25.588	0.100	0.300
292:15:37:09	136.439	25.599	0.100	0.300
292:15:37:10	136.439	25.623	0.100	0.400
292:15:37:11	136.439	25.637	0.100	0.400
292:15:37:13	136.439	25.675	0.100	0.400
292:15:37:14	136.439	25.695	0.100	0.400
292:15:37:15	136.439	25.713	0.100	0.300
292:15:37:16	136.439	25.726	0.100	0.300
292:15:37:17	136.439	25.744	0.100	0.400
292:15:37:18	136.439	25.768	0.100	0.400
292:15:37:19	136.439	25.792	0.100	0.300
292:15:37:21	136.439	25.827	0.100	0.400
292:15:37:22	136.439	25.844	0.100	0.300
292:15:37:23	136.439	25.865	0.100	0.300
292:15:37:24	136.439	25.899	0.100	0.300
292:15:37:25	136.439	25.923	0.100	0.300
292:15:37:26	136.439	25.944	0.100	0.400
292:15:37:27	136.439	25.968	0.100	0.400
292:15:37:29	136.439	26.020	0.100	0.300
292:15:37:30	136.439	26.058	0.100	0.300
292:15:37:31	136.439	26.089	0.100	0.300
292:15:37:32	136.439	26.110	0.100	0.300
292:15:37:33	136.439	26.130	0.100	0.400
292:15:37:34	136.439	26.154	0.100	0.300
292:15:37:35	136.439	26.182	0.100	0.400
292:15:37:37	136.439	26.220	0.100	0.300
292:15:37:38	136.439	26.234	0.100	0.300
292:15:37:39	136.439	26.261	0.100	0.400
292:15:37:40	136.439	26.282	0.100	0.400
292:15:37:41	136.439	26.310	0.100	0.400
292:15:37:42	136.439	26.334	0.100	0.300
292:15:37:43	116.947	26.355	0.100	0.300
292:15:37:45	116.947	26.410	0.100	0.400
292:15:37:46	136.439	26.427	0.100	0.400
292:15:37:47	116.947	26.458	0.100	0.400
292:15:37:48	116.947	26.482	0.100	0.400
292:15:37:49	116.947	26.506	0.100	0.300
292:15:37:50	116.947	26.534	0.100	0.300
292:15:37:51	136.439	26.565	0.100	0.400
292:15:37:53	136.439	26.624	0.100	0.400
292:15:37:54	136.439	26.644	0.100	0.400
292:15:37:55	136.439	26.679	0.100	0.400
292:15:37:56	136.439	26.706	0.100	0.300
292:15:37:57	136.439	26.727	0.100	0.300
292:15:37:58	136.439	26.762	0.100	0.400
292:15:37:59	136.439	26.796	0.100	0.400
292:15:38:01	136.439	26.855	0.100	0.400
292:15:38:02	136.439	26.882	0.100	0.400
292:15:38:03	136.439	26.906	0.100	0.400
292:15:38:04	136.439	26.938	0.100	0.400
292:15:38:05	136.439	26.989	0.100	0.300
292:15:38:06	136.439	27.020	0.100	0.300
292:15:38:07	136.439	27.048	0.100	0.400
292:15:38:09	136.439	27.131	0.100	0.400
292:15:38:10	155.931	27.158	0.100	0.300
292:15:38:11	155.931	27.213	0.100	0.300
292:15:38:12	155.931	27.234	0.100	0.400
292:15:38:13	155.931	27.275	0.100	0.400
292:15:38:14	155.931	27.310	0.100	0.400
292:15:38:15	155.931	27.337	0.100	0.300
292:15:38:17	136.439	27.427	0.100	0.400
292:15:38:18	155.931	27.465	0.100	0.400
292:15:38:19	155.931	27.493	0.100	0.300
292:15:38:20	155.931	27.527	0.100	0.400
292:15:38:21	155.931	27.565	0.100	0.300
292:15:38:22	155.931	27.603	0.100	0.400
292:15:38:23	155.931	27.658	0.100	0.400
292:15:38:25	155.931	27.741	0.100	0.300
292:15:38:26	136.439	27.792	0.100	0.300
292:15:38:27	155.931	27.823	0.100	0.400
292:15:38:28	155.931	27.875	0.100	0.400
292:15:38:29	155.931	27.930	0.100	0.400
292:15:38:30	136.439	27.968	0.100	0.400
292:15:38:31	155.931	28.016	0.100	0.300
292:15:38:33	155.931	28.102	0.100	0.300
292:15:38:34	155.931	28.151	0.100	0.400
292:15:38:35	155.931	28.209	0.100	0.300
292:15:38:36	155.931	28.257	0.100	0.300
292:15:38:37	155.931	28.302	0.100	0.300
292:15:38:38	155.931	28.357	0.100	0.400
292:15:38:39	155.931	28.402	0.100	0.300
292:15:38:41	175.423	28.523	0.100	0.400
292:15:38:42	175.423	28.571	0.100	0.400
292:15:38:43	175.423	28.615	0.100	0.400
292:15:38:44	175.423	28.667	0.100	0.400
292:15:38:45	175.423	28.722	0.100	0.300
292:15:38:46	155.931	28.784	0.100	0.400
292:15:38:47	175.423	28.843	0.100	0.400
292:15:38:49	155.931	28.939	0.100	0.300
292:15:38:50	175.423	28.994	0.100	0.300
292:15:38:51	155.931	29.049	0.100	0.400
292:15:38:52	175.423	29.108	0.100	0.400
292:15:38:53	175.423	29.173	0.100	0.300
292:15:38:54	175.423	29.232	0.100	0.400
292:15:38:55	175.423	29.283	0.100	0.300
292:15:38:57	175.423	29.390	0.100	0.300
292:15:38:58	175.423	29.448	0.100	0.400
292:15:38:59	175.423	29.517	0.100	0.400
292:15:39:00	175.423	29.569	0.100	0.400
292:15:39:01	175.423	29.631	0.100	0.400
292:15:39:02	175.423	29.686	0.100	0.400
292:15:39:03	175.423	29.754	0.100	0.400
292:15:39:05	175.423	29.889	0.100	0.400
292:15:39:06	175.423	29.961	0.100	0.400
292:15:39:07	175.423	30.019	0.100	0.400
292:15:39:08	175.423	30.078	0.100	0.400
292:15:39:09	175.423	30.140	0.100	0.400
292:15:39:10	175.423	30.212	0.100	0.400
292:15:39:11	175.423	30.301	0.100	0.400
292:15:39:13	175.423	30.439	0.100	0.300
292:15:39:14	175.423	30.494	0.100	0.400
292:15:39:15	194.915	30.566	0.100	0.300
292:15:39:16	194.915	30.655	0.100	0.300
292:15:39:17	194.915	30.724	0.100	0.400
292:15:39:18	194.915	30.796	0.100	0.400
292:15:39:19	194.915	30.854	0.100	0.300
292:15:39:21	194.915	30.999	0.100	0.400
292:15:39:22	194.915	31.095	0.100	0.300
292:15:39:23	194.915	31.167	0.100	0.400
292:15:39:24	194.915	31.239	0.100	0.300
292:15:39:25	194.915	31.318	0.100	0.300
292:15:39:26	194.915	31.390	0.100	0.300
292:15:39:27	194.915	31.466	0.100	0.300
292:15:39:29	194.915	31.637	0.100	0.400
292:15:39:30	194.915	31.713	0.100	0.400
292:15:39:31	194.915	31.799	0.100	0.400
292:15:39:32	194.915	31.874	0.100	0.300
292:15:39:33	194.915	31.953	0.100	0.300
292:15:39:34	194.915	32.056	0.100	0.400
292:15:39:35	194.915	32.135	0.100	0.400
292:15:39:37	214.407	32.303	0.100	0.400
292:15:39:38	214.407	32.392	0.100	0.300
292:15:39:39	214.407	32.478	0.100	0.400
292:15:39:40	214.407	32.581	0.100	0.400
292:15:39:41	214.407	32.674	0.100	0.400
292:15:39:42	214.407	32.756	0.100	0.400
292:15:39:43	214.407	32.842	0.100	0.400
292:15:39:45	214.407	33.013	0.100	0.400
292:15:39:46	214.407	33.126	0.100	0.400
292:15:39:47	214.407	33.212	0.100	0.400
292:15:39:48	233.899	33.301	0.100	0.300
292:15:39:49	233.899	33.387	0.100	0.400
292:15:39:50	233.899	33.479	0.100	0.400
292:15:39:51	233.899	33.568	0.100	0.400
292:15:39:53	233.899	33.774	0.100	0.400
292:15:39:54	233.899	33.873	0.100	0.400
292:15:39:55	233.899	33.969	0.100	0.400
292:15:39:56	233.899	34.062	0.100	0.400
292:15:39:57	233.899	34.154	0.100	0.400
292:15:39:58	253.391	34.281	0.100	0.400
292:15:39:59	233.899	34.370	0.100	0.400
292:15:40:01	253.391	34.569	0.100	0.300
292:15:40:02	233.899	34.671	0.100	0.400
292:15:40:03	253.391	34.764	0.100	0.400
292:15:40:04	253.391	34.887	0.100	0.400
292:15:40:05	253.391	34.993	0.100	0.400
292:15:40:06	253.391	35.092	0.100	0.400
292:15:40:07	253.391	35.195	0.100	0.400
292:15:40:09	253.391	35.397	0.100	0.400
292:15:40:10	253.391	35.530	0.100	0.400
292:15:40:11	272.883	35.622	0.100	0.400
292:15:40:12	272.883	35.728	0.100	0.400
292:15:40:13	272.883	35.838	0.100	0.300
292:15:40:14	253.391	35.944	0.100	0.400
292:15:40:15	253.391	36.046	0.100	0.300
292:15:40:17	272.883	36.289	0.100	0.400
292:15:40:18	272.883	36.388	0.100	0.400
292:15:40:19	272.883	36.501	0.100	0.400
292:15:40:20	272.883	36.614	0.100	0.300
292:15:40:21	272.883	36.720	0.100	0.300
292:15:40:22	272.883	36.853	0.100	0.400
292:15:40:23	272.883	36.969	0.100	0.400
292:15:40:25	292.375	37.198	0.100	0.400
292:15:40:26	292.375	37.321	0.100	0.400
292:15:40:27	272.883	37.437	0.100	0.400
292:15:40:28	292.375	37.567	0.100	0.400
292:15:40:29	292.375	37.707	0.100	0.300
292:15:40:30	292.375	37.809	0.100	0.400
292:15:40:31	292.375	37.939	0.100	0.400
292:15:40:33	292.375	38.181	0.100	0.400
292:15:40:34	292.375	38.331	0.100	0.400
292:15:40:35	311.867	38.451	0.100	0.400
292:15:40:36	311.867	38.580	0.100	0.400
292:15:40:37	311.867	38.710	0.100	0.400
292:15:40:38	311.867	38.836	0.100	0.400
292:15:40:39	311.867	38.955	0.100	0.400
292:15:40:41	331.359	39.242	0.100	0.400
292:15:40:42	331.359	39.371	0.100	0.400
292:15:40:43	331.359	39.504	0.100	0.400
292:15:40:44	331.359	39.630	0.100	0.300
292:15:40:45	331.359	39.757	0.100	0.400
292:15:40:46	350.851	39.923	0.100	0.400
292:15:40:47	331.359	40.067	0.100	0.400
292:15:40:49	350.851	40.336	0.100	0.400
292:15:40:50	350.851	40.472	0.100	0.400
292:15:40:51	350.851	40.608	0.100	0.400
292:15:40:52	350.851	40.778	0.100	0.400
292:15:40:53	350.851	40.914	0.100	0.400
292:15:40:54	350.851	41.057	0.100	0.400
292:15:40:55	370.343	41.200	0.100	0.300
292:15:40:57	370.343	41.483	0.100	0.400
292:15:40:58	370.343	41.660	0.100	0.400
292:15:40:59	370.343	41.792	0.100	0.400
292:15:41:00	370.343	41.939	0.100	0.400
292:15:41:01	370.343	42.075	0.100	0.400
292:15:41:02	370.343	42.221	0.100	0.400
292:15:41:03	389.835	42.404	0.100	0.400
292:15:41:05	389.835	42.700	0.100	0.400
292:15:41:06	389.835	42.840	0.100	0.400
292:15:41:07	409.327	42.986	0.100	0.300
292:15:41:08	409.327	43.132	0.100	0.400
292:15:41:09	389.835	43.319	0.100	0.400
292:15:41:10	409.327	43.478	0.100	0.400
292:15:41:11	409.327	43.628	0.100	0.400
292:15:41:13	409.327	43.933	0.100	0.400
292:15:41:14	428.819	44.090	0.100	0.400
292:15:41:15	428.819	44.280	0.100	0.400
292:15:41:16	428.819	44.443	0.100	0.400
292:15:41:17	428.819	44.595	0.100	0.400
292:15:41:18	428.819	44.758	0.100	0.400
292:15:41:19	448.310	44.914	0.100	0.400
292:15:41:21	428.819	45.267	0.100	0.400
292:15:41:22	448.310	45.430	0.100	0.400
292:15:41:23	448.310	45.596	0.100	0.400
292:15:41:24	448.310	45.759	0.100	0.400
292:15:41:25	467.802	45.922	0.100	0.400
292:15:41:26	467.802	46.084	0.100	0.400
292:15:41:27	467.802	46.284	0.100	0.400
292:15:41:29	487.294	46.616	0.100	0.400
292:15:41:30	467.802	46.776	0.100	0.400
292:15:41:31	487.294	46.935	0.100	0.400
292:15:41:32	487.294	47.097	0.100	0.400
292:15:41:33	487.294	47.314	0.100	0.400
292:15:41:34	506.786	47.487	0.100	0.400
292:15:41:35	506.786	47.646	0.100	0.400
292:15:41:37	506.786	47.981	0.100	0.400
292:15:41:38	506.786	48.154	0.100	0.400
292:15:41:39	506.786	48.374	0.100	0.400
292:15:41:40	506.786	48.557	0.100	0.400
292:15:41:41	526.278	48.729	0.100	0.400
292:15:41:42	526.278	48.912	0.100	0.400
292:15:41:43	526.278	49.081	0.100	0.400
292:15:41:45	545.770	49.480	0.100	0.400
292:15:41:46	545.770	49.659	0.100	0.400
292:15:41:47	545.770	49.838	0.100	0.400
292:15:41:48	545.770	50.021	0.100	0.400
292:15:41:49	565.262	50.197	0.100	0.400
292:15:41:50	565.262	50.379	0.100	0.400
292:15:41:51	565.262	50.602	0.100	0.400
292:15:41:53	584.754	50.967	0.100	0.400
292:15:41:54	584.754	51.156	0.100	0.400
292:15:41:55	584.754	51.342	0.100	0.400
292:15:41:56	584.754	51.521	0.100	0.400
292:15:41:57	584.754	51.757	0.100	0.400
292:15:41:58	604.246	51.950	0.100	0.400
292:15:41:59	604.246	52.129	0.100	0.400
292:15:42:01	604.246	52.507	0.100	0.400
292:15:42:02	604.246	52.699	0.100	0.400
292:15:42:03	623.738	52.942	0.100	0.400
292:15:42:04	623.738	53.131	0.100	0.400
292:15:42:05	643.230	53.326	0.100	0.300
292:15:42:06	643.230	53.512	0.100	0.300
292:15:42:07	643.230	53.708	0.100	0.400
292:15:42:09	662.722	54.142	0.100	0.400
292:15:42:10	662.722	54.335	0.100	0.300
292:15:42:11	662.722	54.534	0.100	0.300
292:15:42:12	662.722	54.739	0.100	0.400
292:15:42:13	662.722	54.928	0.100	0.400
292:15:42:14	682.214	55.127	0.100	0.400
292:15:42:15	682.214	55.376	0.100	0.400
292:15:42:17	682.214	55.770	0.100	0.400
292:15:42:18	701.706	55.969	0.100	0.400
292:15:42:19	701.706	56.168	0.100	0.400
292:15:42:20	721.198	56.370	0.100	0.400
292:15:42:21	721.198	56.615	0.100	0.400
292:15:42:22	721.198	56.824	0.100	0.400
292:15:42:23	721.198	57.026	0.100	0.400
292:15:42:25	740.690	57.437	0.100	0.400
292:15:42:26	740.690	57.642	0.100	0.400
292:15:42:27	740.690	57.898	0.100	0.400
292:15:42:28	740.690	58.110	0.100	0.400
292:15:42:29	740.690	58.315	0.100	0.400
292:15:42:30	740.690	58.530	0.100	0.400
292:15:42:31	740.690	58.732	0.100	0.400
292:15:42:33	740.690	59.206	0.100	0.400
292:15:42:34	740.690	59.415	0.100	0.400
292:15:42:35	740.690	59.620	0.100	0.400
292:15:42:36	740.690	59.835	0.100	0.400
292:15:42:37	740.690	60.050	0.100	0.400
292:15:42:38	740.690	60.275	0.100	0.400
292:15:42:39	740.690	60.544	0.100	0.400
292:15:42:41	740.690	60.978	0.100	0.400
292:15:42:42	740.690	61.213	0.100	0.400
292:15:42:43	740.690	61.435	0.100	0.300
292:15:42:44	740.690	61.727	0.100	0.400
292:15:42:45	740.690	61.952	0.100	0.400
292:15:42:46	740.690	62.177	0.100	0.400
292:15:42:47	740.690	62.402	0.100	0.400
292:15:42:49	740.690	62.852	0.100	0.400
292:15:42:50	740.690	63.131	0.100	0.400
292:15:42:51	740.690	63.359	0.100	0.400
292:15:42:52	740.690	63.584	0.100	0.300
292:15:42:53	740.690	63.816	0.100	0.400
292:15:42:54	740.690	64.034	0.100	0.400
292:15:42:55	740.690	64.259	0.100	0.400
292:15:42:57	740.690	64.746	0.100	0.400
292:15:42:58	740.690	64.970	0.100	0.400
