10/18/2019
ClinoTestAbsorp3_10/18/2019
ZZ
Time (d:h:m:s)	NDIR Concentration (ppm)	Temperature (C)	N2 MFC Flowrate (sccm)	NH3 MFC Flowrate (sccm)	291:09:26:15	-0.004	24.618	0.001	0.400
291:09:26:16	-0.004	24.614	0.000	0.400
291:09:26:17	-0.004	24.607	0.000	0.400
291:09:26:19	-0.004	24.614	0.001	0.400
291:09:26:20	-0.004	24.607	0.000	0.400
291:09:26:21	-0.004	24.607	0.001	0.400
291:09:26:22	-0.004	24.618	0.001	0.400
291:09:26:23	-0.004	24.614	0.001	0.400
291:09:26:24	-0.004	24.614	0.001	0.400
291:09:26:25	-0.004	24.614	0.001	0.400
291:09:26:27	-0.004	24.611	0.001	0.400
291:09:26:28	-0.004	24.607	0.001	0.400
291:09:26:28	-0.004	24.614	0.001	0.400
291:09:26:29	-0.004	24.611	0.001	0.400
291:09:26:30	-0.004	24.607	0.001	0.400
291:09:26:31	-0.004	24.614	0.001	0.400
291:09:26:32	-0.004	24.611	0.000	0.400
291:09:26:34	-0.004	24.614	0.001	0.400
291:09:26:35	-0.004	24.611	0.001	0.400
291:09:26:36	-0.004	24.614	0.001	0.400
291:09:26:37	-0.004	24.625	0.000	0.400
291:09:26:38	-0.004	24.621	0.000	0.400
291:09:26:39	19.488	24.632	0.000	0.400
291:09:26:40	-0.004	24.628	0.001	0.400
291:09:26:42	19.488	24.635	0.001	0.400
291:09:26:43	-0.004	24.628	0.001	0.400
291:09:26:45	19.488	24.632	0.001	0.400
291:09:26:45	19.488	24.632	0.001	0.400
291:09:26:46	-0.004	24.632	0.001	0.400
291:09:26:47	-0.004	24.635	0.001	0.400
291:09:26:48	-0.004	24.625	0.001	0.400
291:09:26:50	-0.004	24.628	0.001	0.400
291:09:26:51	-0.004	24.628	0.000	0.400
291:09:26:52	-0.004	24.635	0.001	0.400
291:09:26:53	-0.004	24.632	0.409	0.400
291:09:26:54	-0.004	24.635	0.496	0.400
291:09:26:55	-0.004	24.642	0.496	0.400
291:09:26:56	19.488	24.649	0.494	0.400
291:09:26:58	-0.004	24.683	0.494	0.400
291:09:26:59	-0.004	24.701	0.494	4.700
291:09:27:01	-0.004	24.718	0.494	4.900
291:09:27:01	-0.004	24.735	0.494	4.900
291:09:27:02	-0.004	24.753	0.494	4.900
291:09:27:03	-0.004	24.759	0.495	4.900
291:09:27:04	-0.004	24.780	0.495	4.900
291:09:27:06	-0.004	24.777	0.496	4.900
291:09:27:07	-0.004	24.784	0.495	4.900
291:09:27:08	-0.004	24.801	0.495	4.900
291:09:27:09	-0.004	24.801	0.495	5.000
291:09:27:11	-0.004	24.797	0.495	5.000
291:09:27:11	-0.004	24.811	0.495	5.000
291:09:27:12	-0.004	24.811	0.495	5.000
291:09:27:14	-0.004	24.815	0.495	5.000
291:09:27:16	-0.004	24.822	0.495	5.000
291:09:27:16	-0.004	24.818	0.495	5.000
291:09:27:17	-0.004	24.829	0.495	5.000
291:09:27:18	-0.004	24.832	0.495	5.000
291:09:27:19	-0.004	24.846	0.495	5.000
291:09:27:21	19.488	24.856	0.495	5.000
291:09:27:22	-0.004	24.898	0.495	5.000
